"MEASURE","Household Composition","NPRD","Number of Persons Usually Resident","STATE","State","REGIONTYPE","Region Type","REGION","LGA 2011","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22410","Glenelg (S)","A","Annual","2011","2011",2470,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22490","Golden Plains (S)","A","Annual","2011","2011",1175,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22620","Greater Bendigo (C)","A","Annual","2011","2011",11937,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22670","Greater Dandenong (C)","A","Annual","2011","2011",11856,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22750","Greater Geelong (C)","A","Annual","2011","2011",24819,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22830","Greater Shepparton (C)","A","Annual","2011","2011",6375,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22910","Hepburn (S)","A","Annual","2011","2011",1956,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","22980","Hindmarsh (S)","A","Annual","2011","2011",795,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23110","Hobsons Bay (C)","A","Annual","2011","2011",9137,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23190","Horsham (RC)","A","Annual","2011","2011",2483,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23270","Hume (C)","A","Annual","2011","2011",9546,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23350","Indigo (S)","A","Annual","2011","2011",1503,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23430","Kingston (C)","A","Annual","2011","2011",15564,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23670","Knox (C)","A","Annual","2011","2011",11311,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23810","Latrobe (C)","A","Annual","2011","2011",8881,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","23940","Loddon (S)","A","Annual","2011","2011",1059,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24130","Macedon Ranges (S)","A","Annual","2011","2011",3167,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24210","Manningham (C)","A","Annual","2011","2011",7547,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24250","Mansfield (S)","A","Annual","2011","2011",977,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24330","Maribyrnong (C)","A","Annual","2011","2011",9294,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24410","Maroondah (C)","A","Annual","2011","2011",10577,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24600","Melbourne (C)","A","Annual","2011","2011",21839,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24650","Melton (S)","A","Annual","2011","2011",6456,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24780","Mildura (RC)","A","Annual","2011","2011",5996,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24850","Mitchell (S)","A","Annual","2011","2011",2804,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24900","Moira (S)","A","Annual","2011","2011",3279,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","24970","Monash (C)","A","Annual","2011","2011",15091,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25060","Moonee Valley (C)","A","Annual","2011","2011",12580,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25150","Moorabool (S)","A","Annual","2011","2011",2432,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25250","Moreland (C)","A","Annual","2011","2011",19640,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25340","Mornington Peninsula (S)","A","Annual","2011","2011",15495,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25430","Mount Alexander (S)","A","Annual","2011","2011",2500,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25490","Moyne (S)","A","Annual","2011","2011",1491,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25620","Murrindindi (S)","A","Annual","2011","2011",1525,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25710","Nillumbik (S)","A","Annual","2011","2011",2914,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25810","Northern Grampians (S)","A","Annual","2011","2011",1594,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25900","Port Phillip (C)","A","Annual","2011","2011",20999,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","25990","Pyrenees (S)","A","Annual","2011","2011",913,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26080","Queenscliffe (B)","A","Annual","2011","2011",440,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26170","South Gippsland (S)","A","Annual","2011","2011",3046,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26260","Southern Grampians (S)","A","Annual","2011","2011",2204,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26350","Stonnington (C)","A","Annual","2011","2011",17063,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26430","Strathbogie (S)","A","Annual","2011","2011",1267,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26490","Surf Coast (S)","A","Annual","2011","2011",2208,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26610","Swan Hill (RC)","A","Annual","2011","2011",2366,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26670","Towong (S)","A","Annual","2011","2011",687,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26700","Wangaratta (RC)","A","Annual","2011","2011",3388,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26730","Warrnambool (C)","A","Annual","2011","2011",3865,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26810","Wellington (S)","A","Annual","2011","2011",4780,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26890","West Wimmera (S)","A","Annual","2011","2011",590,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","26980","Whitehorse (C)","A","Annual","2011","2011",16075,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27070","Whittlesea (C)","A","Annual","2011","2011",8766,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27170","Wodonga (RC)","A","Annual","2011","2011",3877,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27260","Wyndham (C)","A","Annual","2011","2011",10327,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27350","Yarra (C)","A","Annual","2011","2011",14277,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27450","Yarra Ranges (S)","A","Annual","2011","2011",11467,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","27630","Yarriambiack (S)","A","Annual","2011","2011",993,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","29399","Unincorporated Vic","A","Annual","2011","2011",67,,
"3","Non-family households(b)","TOT","Total","2","Victoria","LGA2011","Local Government Areas (2011)","29499","No Usual Address (Vic.)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30250","Aurukun (S)","A","Annual","2011","2011",31,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30300","Balonne (S)","A","Annual","2011","2011",457,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30370","Banana (S)","A","Annual","2011","2011",1347,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30410","Barcaldine (R)","A","Annual","2011","2011",374,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30450","Barcoo (S)","A","Annual","2011","2011",46,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30760","Blackall Tambo (R)","A","Annual","2011","2011",282,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","30900","Boulia (S)","A","Annual","2011","2011",65,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","31000","Brisbane (C)","A","Annual","2011","2011",118804,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","31750","Bulloo (S)","A","Annual","2011","2011",34,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","31820","Bundaberg (R)","A","Annual","2011","2011",9420,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","31900","Burdekin (S)","A","Annual","2011","2011",1792,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","31950","Burke (S)","A","Annual","2011","2011",38,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32070","Cairns (R)","A","Annual","2011","2011",17703,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32250","Carpentaria (S)","A","Annual","2011","2011",217,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32260","Cassowary Coast (R)","A","Annual","2011","2011",2998,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32270","Central Highlands (R)","A","Annual","2011","2011",2135,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32310","Charters Towers (R)","A","Annual","2011","2011",1174,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32330","Cherbourg (S)","A","Annual","2011","2011",37,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32450","Cloncurry (S)","A","Annual","2011","2011",289,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32500","Cook (S)","A","Annual","2011","2011",502,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32600","Croydon (S)","A","Annual","2011","2011",30,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32750","Diamantina (S)","A","Annual","2011","2011",42,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","32770","Doomadgee (S)","A","Annual","2011","2011",24,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","33100","Etheridge (S)","A","Annual","2011","2011",127,,
"3","Non-family households(b)","TOT","Total","3","Queensland","LGA2011","Local Government Areas (2011)","33200","Flinders (S)","A","Annual","2011","2011",206,,
